"PVWatts: Hourly PV Performance Data"
"Requested Location:","16335, USA"
"Location:","Lat, Lon: 41.65, -80.14"
"Lat (deg N):","41.65"
"Long (deg W):","80.14"
"Elev (m):","406.92001342773"
"DC System Size (kW):","1"
"Module Type:","Premium"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.119"
"Capacity Factor (%)","13.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","19","4","0","0","0","0","0","0","0","0"
"2","19","5","0","0","0","0","0","0","0","0"
"2","19","6","0","0","0","0","0","0","0","0"
"2","19","7","0","26","0","1","25.628","-1.512","24.062","18.517"
"2","19","8","434","88","0","0","265.667","8.67","227.232","217.084"
"2","19","9","569","144","0","0","489.948","19.501","421.497","405.512"
"2","19","10","589","206","1","0","661.175","27.911","559.245","538.271"
"2","19","11","619","241","0","0","783.933","32.042","655.533","630.653"
"2","19","12","20","226","0","0","241.821","15.034","214.986","205.159"
"2","19","13","150","275","1","1","425.485","13.88","379.471","364.868"
"2","19","14","38","210","1","1","247.257","9.106","224.079","214.013"
"2","19","15","0","133","0","1","130.794","3.209","120.949","113.4"
"2","19","16","605","77","0","1","338.557","9.491","289.376","277.513"
"2","19","17","304","29","0","0","99.393","5.375","75.564","68.996"
"2","19","18","0","0","-2","0","0","-2","0","0"
"2","19","19","0","0","-3","0","0","-3","0","0"
"2","19","20","0","0","-3","0","0","-3","0","0"
"2","19","21","0","0","-4","0","0","-4","0","0"
"2","19","22","0","0","-4","0","0","-4","0","0"
"2","19","23","0","0","-4","0","0","-4","0","0"
"2","20","0","0","0","-4","0","0","-4","0","0"
"2","20","1","0","0","-4","0","0","-4","0","0"
"2","20","2","0","0","-4","0","0","-4","0","0"
"2","20","3","0","0","-5","0","0","-5","0","0"
"2","20","4","0","0","-5","0","0","-5","0","0"
"2","20","5","0","0","-5","0","0","-5","0","0"
"2","20","6","0","0","-4","0","0","-4","0","0"
"2","20","7","0","16","-3","0","15.162","-5.29","14.408","9.043"
"2","20","8","0","47","-1","0","44.605","-3.429","42.138","36.245"
"2","20","9","286","152","0","0","333.436","11.638","296.048","283.992"
"2","20","10","157","229","0","1","362.857","11.386","325.783","312.849"
"2","20","11","0","146","1","1","141.625","5.244","130.099","122.342"
"2","20","12","0","74","2","1","70.357","2.485","65.215","58.861"
"2","20","13","0","149","2","1","144.622","4.623","133.121","125.296"
"2","20","14","0","86","2","0","81.764","4.024","75.409","68.846"
"2","20","15","0","98","2","0","94.339","3.654","87.112","80.302"
"2","20","16","0","76","2","0","73.951","2.825","68.471","62.05"
"2","20","17","0","15","2","0","14.206","-0.833","13.309","7.965"
"2","20","18","0","0","3","0","0","3","0","0"
"2","20","19","0","0","3","1","0","3","0","0"
"2","20","20","0","0","4","1","0","4","0","0"
"2","20","21","0","0","5","1","0","5","0","0"
"2","20","22","0","0","5","1","0","5","0","0"
"2","20","23","0","0","5","1","0","5","0","0"
"2","21","0","0","0","6","1","0","6","0","0"
"2","21","1","0","0","6","1","0","6","0","0"
"2","21","2","0","0","7","1","0","7","0","0"
"2","21","3","0","0","6","1","0","6","0","0"
"2","21","4","0","0","5","0","0","5","0","0"
"2","21","5","0","0","3","0","0","3","0","0"
"2","21","6","0","0","2","0","0","2","0","0"
"2","21","7","0","4","1","1","3.78","-1.644","3.551","0"
"2","21","8","0","35","1","1","33.183","-0.679","31.074","25.395"
"2","21","9","0","121","1","1","118.316","2.486","109.668","102.37"
"2","21","10","212","229","2","1","402.466","13.454","358.677","344.732"
"2","21","11","37","241","3","1","282.436","12.077","253.56","242.703"
"2","21","12","17","225","4","2","237.922","9.578","215.43","205.59"
"2","21","13","0","118","4","2","113.268","5.913","103.822","96.652"
"2","21","14","233","235","3","2","428.338","13.236","382.127","367.438"
"2","21","15","38","163","3","1","191.777","9.257","173.415","164.635"
"2","21","16","0","59","2","1","56.271","2.304","52.188","46.097"
"2","21","17","0","14","1","1","13.256","-1.05","12.428","7.1"
"2","21","18","0","0","0","1","0","0","0","0"
"2","21","19","0","0","0","1","0","0","0","0"
"2","21","20","0","0","0","1","0","0","0","0"
"2","21","21","0","0","0","1","0","0","0","0"
"2","21","22","0","0","0","1","0","0","0","0"
"2","21","23","0","0","-1","1","0","-1","0","0"
"2","22","0","0","0","-1","1","0","-1","0","0"
"2","22","1","0","0","-1","1","0","-1","0","0"
"2","22","2","0","0","0","1","0","0","0","0"
"2","22","3","0","0","0","1","0","0","0","0"
"2","22","4","0","0","0","1","0","0","0","0"
"2","22","5","0","0","0","1","0","0","0","0"
"2","22","6","0","0","1","1","0","1","0","0"
"2","22","7","305","22","1","1","84.862","1.194","62.753","56.449"
"2","22","8","705","57","2","1","338.68","11.203","283.161","271.476"
"2","22","9","497","122","3","1","429.773","16.447","373.984","359.556"
"2","22","10","633","135","4","1","624.623","23.864","535.729","515.657"
"2","22","11","912","125","4","1","901.209","32.868","751.114","722.015"
"2","22","12","925","127","4","1","948.157","35.376","783.794","753.175"
"2","22","13","635","168","5","1","732.739","30.365","616.543","593.286"
"2","22","14","854","120","5","1","782.946","30.867","655.344","630.471"
"2","22","15","103","178","4","1","247.489","13.953","219.709","209.758"
"2","22","16","627","76","2","0","350.81","16.22","293.649","281.663"
"2","22","17","230","36","0","0","91.242","5.262","71.917","65.426"
"2","22","18","0","0","0","0","0","0","0","0"
"2","22","19","0","0","0","0","0","0","0","0"
"2","22","20","0","0","0","0","0","0","0","0"
"2","22","21","0","0","0","0","0","0","0","0"
"2","22","22","0","0","0","0","0","0","0","0"
"2","22","23","0","0","-1","0","0","-1","0","0"
"2","23","0","0","0","-1","0","0","-1","0","0"
"2","23","1","0","0","-1","0","0","-1","0","0"
"2","23","2","0","0","-1","0","0","-1","0","0"
"2","23","3","0","0","-1","0","0","-1","0","0"
"2","23","4","0","0","-1","0","0","-1","0","0"
"2","23","5","0","0","-1","0","0","-1","0","0"
"2","23","6","0","0","-1","0","0","-1","0","0"
"2","23","7","0","10","0","0","9.462","-2.756","8.92","3.656"
"2","23","8","141","95","0","0","156.562","3.532","140.191","132.202"
"2","23","9","98","170","1","0","233.728","9.77","210.27","200.565"
"2","23","10","402","202","2","1","519.528","17.767","455.732","438.573"
"2","23","11","571","188","2","1","693.935","24.478","596.146","573.716"
"2","23","12","607","189","1","1","751.497","26.055","642.469","618.139"
"2","23","13","564","193","1","1","699.004","24.773","600.007","577.421"
"2","23","14","471","192","1","1","576.434","20.861","500.465","481.706"
"2","23","15","262","173","0","1","351.61","12.321","312.599","300.058"
"2","23","16","501","72","0","0","296.114","13.187","251.322","240.526"
"2","23","17","216","34","-1","0","85.873","3.409","68.115","61.702"
"2","23","18","0","0","-2","0","0","-2","0","0"
"2","23","19","0","0","-3","0","0","-3","0","0"
"2","23","20","0","0","-3","0","0","-3","0","0"
"2","23","21","0","0","-4","0","0","-4","0","0"
"2","23","22","0","0","-5","0","0","-5","0","0"
"2","23","23","0","0","-6","0","0","-6","0","0"
"2","24","0","0","0","-6","0","0","-6","0","0"
"2","24","1","0","0","-6","0","0","-6","0","0"
"2","24","2","0","0","-6","0","0","-6","0","0"
"2","24","3","0","0","-6","0","0","-6","0","0"
"2","24","4","0","0","-6","1","0","-6","0","0"
"2","24","5","0","0","-6","1","0","-6","0","0"
"2","24","6","0","0","-6","1","0","-6","0","0"
"2","24","7","0","13","-6","1","12.308","-7.961","11.795","6.479"
"2","24","8","17","91","-5","1","96.591","-4.436","90.999","84.107"
"2","24","9","0","132","-5","1","129.393","-2.737","121.968","114.396"
"2","24","10","311","223","-5","1","478.162","9.165","432.096","415.752"
"2","24","11","459","231","-4","1","650.985","17.34","573.39","551.863"
"2","24","12","85","291","-4","1","380.707","9.81","344.376","330.876"
"2","24","13","127","287","-4","1","420.393","9.63","380.391","365.757"
"2","24","14","45","224","-4","1","267.181","4.865","245.545","234.906"
"2","24","15","0","101","-5","1","97.147","-2.791","91.587","84.682"
"2","24","16","8","97","-5","1","98.985","-3.803","93.394","86.45"
"2","24","17","0","26","-5","1","24.808","-6.437","23.66","18.123"
"2","24","18","0","0","-5","0","0","-5","0","0"
"2","24","19","0","0","-5","0","0","-5","0","0"
"2","24","20","0","0","-5","0","0","-5","0","0"
"2","24","21","0","0","-5","0","0","-5","0","0"
"2","24","22","0","0","-6","0","0","-6","0","0"
"2","24","23","0","0","-6","0","0","-6","0","0"
"2","25","0","0","0","-7","0","0","-7","0","0"
"2","25","1","0","0","-7","0","0","-7","0","0"
"2","25","2","0","0","-7","0","0","-7","0","0"
"2","25","3","0","0","-8","0","0","-8","0","0"
"2","25","4","0","0","-8","0","0","-8","0","0"
"2","25","5","0","0","-8","0","0","-8","0","0"
"2","25","6","0","0","-9","0","0","-9","0","0"
"2","25","7","264","32","-8","0","88.227","-8.099","70.116","63.661"
"2","25","8","646","76","-8","0","344.306","4.774","297.043","284.958"
"2","25","9","155","176","-7","1","280.481","1.959","258.466","247.473"
"2","25","10","337","221","-6","1","495.682","9.581","447.282","430.417"
"2","25","11","397","249","-6","1","610.569","14.307","543.45","523.084"
"2","25","12","291","290","-5","1","580.407","14.898","515.937","496.607"
"2","25","13","398","253","-5","1","619.287","15.941","548.245","527.695"
"2","25","14","933","105","-5","1","829.114","22.434","715.043","687.576"
"2","25","15","147","186","-5","0","290.042","12.389","258.619","247.622"
"2","25","16","202","107","-6","0","204.014","3.337","183.012","173.996"
"2","25","17","0","11","-7","0","10.409","-5.787","9.907","4.625"
"2","25","18","0","0","-8","0","0","-8","0","0"
"2","25","19","0","0","-7","0","0","-7","0","0"
"2","25","20","0","0","-7","0","0","-7","0","0"
"2","25","21","0","0","-7","0","0","-7","0","0"
"2","25","22","0","0","-7","0","0","-7","0","0"
"2","25","23","0","0","-7","0","0","-7","0","0"
"2","26","0","0","0","-7","0","0","-7","0","0"
"2","26","1","0","0","-8","1","0","-8","0","0"
"2","26","2","0","0","-10","1","0","-10","0","0"
"2","26","3","0","0","-11","1","0","-11","0","0"
"2","26","4","0","0","-12","1","0","-12","0","0"
"2","26","5","0","0","-13","0","0","-13","0","0"
"2","26","6","0","0","-13","0","0","-13","0","0"
"2","26","7","419","28","-12","0","112.453","-10.846","85.581","78.803"
"2","26","8","0","30","-11","1","28.431","-12.235","27.611","21.999"
"2","26","9","218","175","-11","1","316.414","-2.6","295.383","283.346"
"2","26","10","947","106","-10","1","828.648","16.334","729.316","701.209"
"2","26","11","980","115","-10","1","958.993","22.618","829.023","796.234"
"2","26","12","776","135","-10","1","844.097","19.874","737.301","708.833"
"2","26","13","985","111","-10","1","966.53","22.908","834.85","801.776"
"2","26","14","559","170","-10","1","621.62","13.28","553.752","532.99"
"2","26","15","462","145","-10","0","451.052","11.643","400.742","385.447"
"2","26","16","751","69","-10","0","400.74","8.477","344.063","330.572"
"2","26","17","454","34","-11","0","133.955","-3.016","102.353","95.216"
"2","26","18","0","0","-12","0","0","-12","0","0"
"2","26","19","0","0","-12","0","0","-12","0","0"
"2","26","20","0","0","-11","0","0","-11","0","0"
"2","26","21","0","0","-11","0","0","-11","0","0"
"2","26","22","0","0","-11","0","0","-11","0","0"
"2","26","23","0","0","-11","0","0","-11","0","0"
"2","27","0","0","0","-11","0","0","-11","0","0"
"2","27","1","0","0","-11","0","0","-11","0","0"
"2","27","2","0","0","-11","0","0","-11","0","0"
"2","27","3","0","0","-12","0","0","-12","0","0"
"2","27","4","0","0","-12","1","0","-12","0","0"
"2","27","5","0","0","-11","1","0","-11","0","0"
"2","27","6","0","0","-10","1","0","-10","0","0"
"2","27","7","236","39","-9","1","90.709","-8.733","74.181","67.643"
"2","27","8","43","102","-9","1","121.836","-7.018","115.084","107.666"
"2","27","9","265","174","-9","1","350.59","1.06","323.236","310.378"
"2","27","10","129","248","-10","2","364.81","-0.37","340.68","327.294"
"2","27","11","484","228","-11","1","672.762","10.864","605.738","582.921"
"2","27","12","425","264","-11","1","679.254","12.634","608.358","585.434"
"2","27","13","325","276","-11","1","585.717","9.789","529.482","509.646"
"2","27","14","815","93","-12","1","731.783","12.874","652.219","627.479"
"2","27","15","515","136","-12","1","474.441","5.643","429.745","413.481"
"2","27","16","0","49","-13","1","46.496","-11.116","45","39.051"
"2","27","17","248","40","-14","1","99.049","-13.09","82.934","76.213"
"2","27","18","0","0","-14","0","0","-14","0","0"
"2","27","19","0","0","-15","0","0","-15","0","0"
"2","27","20","0","0","-15","0","0","-15","0","0"
"2","27","21","0","0","-15","0","0","-15","0","0"
"2","27","22","0","0","-16","0","0","-16","0","0"
"2","27","23","0","0","-16","0","0","-16","0","0"
"2","28","0","0","0","-17","0","0","-17","0","0"
"2","28","1","0","0","-17","0","0","-17","0","0"
"2","28","2","0","0","-17","0","0","-17","0","0"
"2","28","3","0","0","-17","0","0","-17","0","0"
"2","28","4","0","0","-18","0","0","-18","0","0"
"2","28","5","0","0","-18","0","0","-18","0","0"
"2","28","6","0","0","-17","0","0","-17","0","0"
"2","28","7","469","29","-16","0","120.706","-14.394","91.807","84.898"
"2","28","8","784","61","-14","0","388.519","1.096","338.46","325.141"
"2","28","9","911","81","-12","0","641.327","14.501","560.861","539.824"
"2","28","10","971","93","-10","0","838.458","24.565","717.487","689.911"
"2","28","11","999","101","-8","0","959.493","31.324","804.486","772.884"
"2","28","12","1005","103","-7","0","1002.159","34.197","832.255","799.308"
"2","28","13","977","111","-6","0","965.564","34.237","801.305","769.855"
"2","28","14","944","104","-6","0","843.888","30.359","708.043","680.887"
"2","28","15","877","91","-6","0","649.383","23.522","552.128","531.429"
"2","28","16","744","71","-7","0","402.989","13.014","341.45","328.04"
"2","28","17","437","37","-10","0","134.983","-1.959","103.982","96.809"
"2","28","18","0","0","-11","0","0","-11","0","0"
"2","28","19","0","0","-2","0","0","-2","0","0"
"2","28","20","0","0","-2","0","0","-2","0","0"
"2","28","21","0","0","-2","0","0","-2","0","0"
"2","28","22","0","0","-2","0","0","-2","0","0"
"2","28","23","0","0","-2","0","0","-2","0","0"
"3","1","0","0","0","-2","0","0","-2","0","0"
"3","1","1","0","0","-2","0","0","-2","0","0"
"3","1","2","0","0","-2","0","0","-2","0","0"
"3","1","3","0","0","-2","0","0","-2","0","0"
"3","1","4","0","0","-2","0","0","-2","0","0"
"3","1","5","0","0","-2","0","0","-2","0","0"
"3","1","6","0","0","-2","0","0","-2","0","0"
"3","1","7","0","26","-1","1","24.713","-3.028","23.316","17.785"
"3","1","8","0","52","0","1","49.354","-0.997","46.263","40.289"
"3","1","9","0","127","1","1","123.374","2.758","114.255","106.855"
"3","1","10","0","122","2","1","117.302","3.998","108.194","100.929"
"3","1","11","0","160","3","1","155.188","6.26","142.083","134.051"
"3","1","12","4","180","2","1","178.883","6.288","163.757","155.212"
"3","1","13","4","181","2","1","179.965","6.461","164.653","156.086"
"3","1","14","0","154","3","1","149.569","6.435","136.86","128.949"
"3","1","15","28","172","4","1","193.774","8.746","175.678","166.843"
"3","1","16","169","116","3","1","195.716","8.07","173.74","164.952"
"3","1","17","0","32","2","1","30.582","1.428","28.444","22.815"
"3","1","18","0","0","2","1","0","2","0","0"
"3","1","19","0","0","2","1","0","2","0","0"
"3","1","20","0","0","2","1","0","2","0","0"
"3","1","21","0","0","2","1","0","2","0","0"
"3","1","22","0","0","2","1","0","2","0","0"
"3","1","23","0","0","2","1","0","2","0","0"
"3","2","0","0","0","2","1","0","2","0","0"
"3","2","1","0","0","3","1","0","3","0","0"
"3","2","2","0","0","4","1","0","4","0","0"
"3","2","3","0","0","4","0","0","4","0","0"
"3","2","4","0","0","3","0","0","3","0","0"
"3","2","5","0","0","1","1","0","1","0","0"
"3","2","6","0","0","0","1","0","0","0","0"
"3","2","7","0","5","0","1","4.726","-2.713","4.455","0"
"3","2","8","0","76","0","1","73.146","-0.283","68.408","61.989"
"3","2","9","6","149","1","1","149.643","3.808","138.043","130.104"
"3","2","10","0","125","2","1","120.264","4.257","110.833","103.509"
"3","2","11","141","303","3","1","449.536","15.945","398.261","383.048"
"3","2","12","87","309","4","1","401.9","17.104","354.768","340.946"
"3","2","13","548","214","4","1","720.876","26.617","615.1","591.902"
"3","2","14","842","139","5","1","815.252","31.745","681.087","655.112"
"3","2","15","754","124","4","1","617.329","25.455","522.438","502.866"
"3","2","16","537","110","3","1","357.661","15.613","303.934","291.648"
"3","2","17","204","54","2","1","103.5","4.919","84.783","78.023"
"3","2","18","0","0","1","0","0","1","0","0"
"3","2","19","0","0","1","0","0","1","0","0"
"3","2","20","0","0","0","0","0","0","0","0"
"3","2","21","0","0","0","0","0","0","0","0"
"3","2","22","0","0","0","0","0","0","0","0"
"3","2","23","0","0","0","0","0","0","0","0"
"3","3","0","0","0","0","0","0","0","0","0"
"3","3","1","0","0","-1","0","0","-1","0","0"
"3","3","2","0","0","-1","0","0","-1","0","0"
"3","3","3","0","0","-2","0","0","-2","0","0"
"3","3","4","0","0","-3","0","0","-3","0","0"
"3","3","5","0","0","-3","0","0","-3","0","0"
"3","3","6","0","0","-2","0","0","-2","0","0"
"3","3","7","412","35","-1","0","121.754","0.588","91.778","84.869"
"3","3","8","700","74","0","1","379.898","10.79","323.601","310.733"
"3","3","9","515","138","0","1","473.951","15.162","415.823","400.028"
"3","3","10","393","225","0","1","548.641","17.963","481.52","463.447"
"3","3","11","463","245","0","1","680.643","22.339","589.574","567.407"
"3","3","12","281","310","0","1","598.212","20.489","521.834","502.284"
"3","3","13","145","308","0","1","459.409","15.825","407.196","391.688"
"3","3","14","53","244","0","1","293.986","9.842","265.804","254.609"
"3","3","15","246","193","0","1","366.963","11.306","328","314.999"
"3","3","16","6","106","-1","1","106.371","2.096","98.564","91.509"
"3","3","17","10","42","-1","0","42.996","-1.7","39.875","34.027"
"3","3","18","0","0","-2","0","0","-2","0","0"
"3","3","19","0","0","-2","1","0","-2","0","0"
"3","3","20","0","0","-2","1","0","-2","0","0"
"3","3","21","0","0","-2","1","0","-2","0","0"
"3","3","22","0","0","-2","1","0","-2","0","0"
"3","3","23","0","0","-3","1","0","-3","0","0"
"3","4","0","0","0","-3","1","0","-3","0","0"
"3","4","1","0","0","-4","1","0","-4","0","0"
"3","4","2","0","0","-4","1","0","-4","0","0"
"3","4","3","0","0","-4","1","0","-4","0","0"
"3","4","4","0","0","-4","1","0","-4","0","0"
"3","4","5","0","0","-4","1","0","-4","0","0"
"3","4","6","0","0","-4","1","0","-4","0","0"
"3","4","7","51","38","-4","1","50.06","-5.165","44.818","38.873"
"3","4","8","17","106","-3","1","111.076","-1.678","103.873","96.703"
"3","4","9","12","160","-2","1","164.493","1.556","152.8","144.516"
"3","4","10","13","200","-2","1","206.697","3.318","191.021","181.805"
"3","4","11","14","225","-2","1","233.741","4.478","215.234","205.4"
"3","4","12","82","311","-2","1","399.393","10.087","360.993","346.976"
"3","4","13","7","200","-2","1","201.803","4.523","185.806","176.721"
"3","4","14","22","217","-2","1","231.418","4.373","213.111","203.332"
"3","4","15","418","165","-2","1","451.539","11.751","401.924","386.59"
"3","4","16","15","111","-2","1","115.377","1.919","106.754","99.52"
"3","4","17","277","56","-3","0","123.506","0.614","100.936","93.83"
"3","4","18","0","0","-3","0","0","-3","0","0"
"3","4","19","0","0","-3","1","0","-3","0","0"
"3","4","20","0","0","-3","1","0","-3","0","0"
"3","4","21","0","0","-3","1","0","-3","0","0"
"3","4","22","0","0","-4","1","0","-4","0","0"
"3","4","23","0","0","-4","1","0","-4","0","0"
"3","5","0","0","0","-4","1","0","-4","0","0"
"3","5","1","0","0","-4","1","0","-4","0","0"
"3","5","2","0","0","-4","1","0","-4","0","0"
"3","5","3","0","0","-4","1","0","-4","0","0"
"3","5","4","0","0","-3","1","0","-3","0","0"
"3","5","5","0","0","-3","1","0","-3","0","0"
"3","5","6","0","0","-3","1","0","-3","0","0"
"3","5","7","0","7","-2","1","6.619","-4.68","6.278","1.062"
"3","5","8","110","119","-2","1","172.194","1.189","157.28","148.89"
"3","5","9","0","40","-2","1","37.952","-2.486","35.745","29.977"
"3","5","10","0","80","-2","1","76.062","-1.986","71.526","65.042"
"3","5","11","46","277","-2","1","327.721","6.866","299.384","287.231"
"3","5","12","42","287","-3","1","336.455","7.589","306.661","294.296"
"3","5","13","261","304","-3","1","566.181","14.96","503.214","484.354"
"3","5","14","520","195","-4","1","629.383","17.118","553.956","533.187"
"3","5","15","93","200","-4","1","264.666","5.959","241.655","231.121"
"3","5","16","587","73","-5","1","345.039","5.582","301.767","289.545"
"3","5","17","152","53","-6","1","91.261","-3.499","78.337","71.713"
"3","5","18","0","0","-7","1","0","-7","0","0"
"3","5","19","0","0","-8","1","0","-8","0","0"
"3","5","20","0","0","-9","1","0","-9","0","0"
"3","5","21","0","0","-9","1","0","-9","0","0"
"3","5","22","0","0","-10","1","0","-10","0","0"
"3","5","23","0","0","-10","1","0","-10","0","0"
"3","6","0","0","0","-11","1","0","-11","0","0"
"3","6","1","0","0","-11","1","0","-11","0","0"
"3","6","2","0","0","-12","1","0","-12","0","0"
"3","6","3","0","0","-12","1","0","-12","0","0"
"3","6","4","0","0","-12","1","0","-12","0","0"
"3","6","5","0","0","-13","1","0","-13","0","0"
"3","6","6","0","0","-13","1","0","-13","0","0"
"3","6","7","455","43","-13","1","142.409","-10.844","113.071","105.698"
"3","6","8","762","79","-12","1","418.812","0.55","370.124","355.819"
"3","6","9","890","100","-11","0","671.017","16.648","584.642","562.671"
"3","6","10","958","112","-10","0","872.723","25.836","744.427","715.634"
"3","6","11","993","118","-9","0","1002.388","31.932","839.109","805.826"
"3","6","12","1002","119","-8","0","1038.725","34.641","861.575","827.177"
"3","6","13","917","156","-8","0","981.483","33.153","818.134","785.874"
"3","6","14","879","145","-8","0","858.547","29.119","724.29","696.409"
"3","6","15","659","108","-8","0","546.56","18.486","474.269","456.456"
"3","6","16","498","88","-9","0","322.948","7.466","282.097","270.442"
"3","6","17","198","54","-10","0","102.244","-4.257","86.561","79.763"
"3","6","18","0","0","-11","0","0","-11","0","0"
"3","6","19","0","0","-11","0","0","-11","0","0"
"3","6","20","0","0","-11","0","0","-11","0","0"
"3","6","21","0","0","-11","0","0","-11","0","0"
"3","6","22","0","0","-11","0","0","-11","0","0"
"3","6","23","0","0","-11","0","0","-11","0","0"
"3","7","0","0","0","-11","0","0","-11","0","0"
"3","7","1","0","0","-11","0","0","-11","0","0"
"3","7","2","0","0","-11","0","0","-11","0","0"
"3","7","3","0","0","-11","0","0","-11","0","0"
"3","7","4","0","0","-11","0","0","-11","0","0"
"3","7","5","0","0","-11","0","0","-11","0","0"
"3","7","6","0","0","-11","0","0","-11","0","0"
"3","7","7","162","43","-10","0","80.422","-10.994","69.068","62.636"
"3","7","8","126","124","-8","0","184.731","-2.104","170.408","161.702"
"3","7","9","135","203","-6","0","300.274","5.951","273.85","262.429"
"3","7","10","196","269","-5","0","440.53","13.29","393.348","378.295"
"3","7","11","850","182","-4","0","956.437","32.432","799.373","768.015"
"3","7","12","880","177","-4","0","1007.853","37","828.927","796.143"
"3","7","13","542","224","-4","0","733.363","29.017","620.615","597.191"
"3","7","14","866","148","-4","0","853.718","31.045","715.372","687.89"
"3","7","15","818","122","-5","0","663.398","24.938","562.875","541.76"
"3","7","16","706","91","-6","0","418.368","14.581","355.529","341.684"
"3","7","17","457","49","-8","0","156.482","0.946","122.489","114.905"
"3","7","18","0","0","-9","0","0","-9","0","0"
"3","7","19","0","0","-10","0","0","-10","0","0"
"3","7","20","0","0","-11","0","0","-11","0","0"
"3","7","21","0","0","-11","0","0","-11","0","0"
"3","7","22","0","0","-12","0","0","-12","0","0"
"3","7","23","0","0","-12","0","0","-12","0","0"
"3","8","0","0","0","-13","0","0","-13","0","0"
"3","8","1","0","0","-13","0","0","-13","0","0"
"3","8","2","0","0","-13","0","0","-13","0","0"
"3","8","3","0","0","-13","0","0","-13","0","0"
"3","8","4","0","0","-12","0","0","-12","0","0"
"3","8","5","0","0","-12","0","0","-12","0","0"
"3","8","6","0","0","-11","0","0","-11","0","0"
"3","8","7","169","45","-10","0","84.42","-10.797","72.56","66.055"
"3","8","8","429","97","-7","0","296.781","3.742","262.877","251.762"
"3","8","9","524","146","-5","0","496.618","15.265","436.272","419.786"
"3","8","10","816","156","-3","0","820.611","29.419","691.61","665.177"
"3","8","11","875","155","-2","0","951.256","36.321","783.939","753.313"
"3","8","12","224","331","-1","0","561.097","25.958","480.314","462.285"
"3","8","13","244","313","-1","0","551.251","22.941","476.768","458.865"
"3","8","14","133","276","-1","0","400.51","17.721","352.472","338.721"
"3","8","15","815","109","-1","0","648.982","25.048","550.395","529.763"
"3","8","16","705","82","-3","0","409.713","16.947","345.202","331.676"
"3","8","17","456","46","-5","0","154.053","3.619","119.301","111.789"
"3","8","18","0","0","-6","0","0","-6","0","0"
"3","8","19","0","0","-7","0","0","-7","0","0"
"3","8","20","0","0","-8","0","0","-8","0","0"
"3","8","21","0","0","-8","0","0","-8","0","0"
"3","8","22","0","0","-8","0","0","-8","0","0"
"3","8","23","0","0","-9","0","0","-9","0","0"
"3","9","0","0","0","-9","0","0","-9","0","0"
"3","9","1","0","0","-9","0","0","-9","0","0"
"3","9","2","0","0","-9","0","0","-9","0","0"
"3","9","3","0","0","-9","0","0","-9","0","0"
"3","9","4","0","0","-9","0","0","-9","0","0"
"3","9","5","0","0","-9","0","0","-9","0","0"
"3","9","6","0","0","-8","0","0","-8","0","0"
"3","9","7","443","46","-6","0","147.679","-3.067","116.291","108.846"
"3","9","8","708","83","-3","0","407.533","12.601","347.844","334.237"
"3","9","9","825","108","0","0","650.404","26.054","549.4","528.806"
"3","9","10","869","133","2","0","835.618","35.394","689.26","662.93"
"3","9","11","893","147","4","0","956.089","41.912","771.895","741.834"
"3","9","12","897","154","5","0","997.572","44.677","797.5","766.232"
"3","9","13","884","151","6","0","954.577","44.535","763.19","733.534"
"3","9","14","841","145","6","0","834.701","40.759","675.262","649.539"
"3","9","15","757","131","5","0","637.325","33.092","525.738","506.042"
"3","9","16","605","106","4","0","391.036","22.759","324.638","311.738"
"3","9","17","299","61","2","0","134.746","9.396","107.361","100.114"
"3","9","18","0","0","1","0","0","1","0","0"
"3","9","19","0","0","1","0","0","1","0","0"
"3","9","20","0","0","0","0","0","0","0","0"
"3","9","21","0","0","0","0","0","0","0","0"
"3","9","22","0","0","0","0","0","0","0","0"
"3","9","23","0","0","1","0","0","1","0","0"
"3","10","0","0","0","1","0","0","1","0","0"
"3","10","1","0","0","1","0","0","1","0","0"
"3","10","2","0","0","1","0","0","1","0","0"
"3","10","3","0","0","1","0","0","1","0","0"
"3","10","4","0","0","2","0","0","2","0","0"
"3","10","5","0","0","2","0","0","2","0","0"
"3","10","6","0","0","2","0","0","2","0","0"
"3","10","7","0","45","3","0","43.354","0.465","40.448","34.589"
"3","10","8","0","48","4","1","45.542","3.038","42.138","36.245"
"3","10","9","0","48","5","0","45.564","3.311","42.12","36.228"
"3","10","10","0","97","6","0","92.395","6.88","84.421","77.668"
"3","10","11","0","81","6","0","77.065","6.98","70.39","63.93"
"3","10","12","0","147","6","0","141.636","9.847","128.148","120.436"
"3","10","13","7","199","6","0","200.285","13.169","179.203","170.281"
"3","10","14","161","282","6","0","429.012","22.517","371.339","356.995"
"3","10","15","510","157","5","0","505.597","26.029","428.517","412.294"
"3","10","16","524","132","3","0","381.525","20.46","320.907","308.119"
"3","10","17","311","63","1","0","139.728","8.514","111.651","104.309"
"3","10","18","0","0","0","0","0","0","0","0"
